CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB00149,20,20,1,1,0,-0.067,8,8,0,0.2,17,0,1.75,580,0,8,0.66,265,0.92,1,2,6052,0.2,178,17,0.51,0,0.72,19708,3,1,2
CAB00150,3,20,7,0,0,-0.048,8,2,13,0.23,12,1,5.38,437,2,18,0.3,206,0.85,3,4,2875,0.86,15,14,0.48,0,0.6,33701,3,1,1
CAB00151,26,20,10,1,0,-0.008,5,7,7,0.05,5,1,1.43,622,8,9,0.61,193,0.94,0,7,2212,0.36,105,19,0.03,0,0.26,25259,0,0,0
CAB00152,11,25,8,0,2,-0.054,6,0,1,0.21,16,2,1.56,709,2,19,0.56,174,0.38,4,8,9076,0.94,326,30,0.81,1,0.24,23753,1,0,1
CAB00153,24,25,6,1,2,-0.053,3,9,14,0.3,5,0,4.05,394,7,8,0.52,153,0.0,3,7,8859,0.61,165,19,0.51,1,0.88,11098,3,1,0
CAB00154,24,30,3,0,1,-0.063,3,9,5,0.67,13,2,7.08,653,7,23,0.3,249,0.24,3,2,4951,0.39,275,24,0.17,0,0.01,29252,1,0,1
CAB00155,1,20,11,0,1,-0.05,4,2,13,0.41,10,1,3.23,280,7,7,0.09,153,0.9,4,5,6347,0.37,209,27,0.09,1,0.28,41434,3,1,0
CAB00156,19,25,1,1,2,-0.058,9,8,2,0.81,18,2,6.79,244,7,20,0.61,68,0.43,2,8,8724,0.47,159,32,0.71,1,0.84,46845,3,0,2
CAB00157,26,20,13,1,1,-0.032,9,3,9,0.11,16,1,5.19,744,4,19,0.32,206,0.62,2,9,9173,0.46,99,15,0.96,1,0.2,45313,2,0,2
CAB00158,13,25,8,0,1,-0.022,3,7,12,0.24,17,0,3.18,368,6,17,0.82,315,0.01,3,8,7251,1.0,3,35,0.63,0,0.57,10006,0,0,0
CAB00159,26,20,5,1,2,-0.031,0,2,10,0.74,5,2,6.88,214,6,8,0.74,241,0.82,0,1,4464,0.68,45,10,0.71,1,0.63,33921,1,1,0
CAB00160,3,30,1,0,1,-0.062,8,9,5,0.71,14,1,5.55,521,8,8,0.17,82,0.36,2,3,7411,0.33,41,23,0.73,1,0.22,15011,4,1,2
CAB00161,17,20,12,0,1,-0.006,1,8,10,0.32,8,0,5.57,489,4,16,0.41,59,0.35,4,3,7163,0.63,90,30,0.39,1,0.75,10356,4,0,1
CAB00162,27,30,13,1,1,-0.021,2,9,0,0.34,9,1,5.13,138,5,20,0.36,205,0.28,2,0,3511,0.54,123,20,0.15,0,0.21,14635,2,1,1
CAB00163,10,20,10,1,1,-0.007,2,8,3,0.77,5,0,2.59,369,2,7,0.12,63,0.83,4,6,2629,0.65,110,20,0.23,0,0.58,35303,4,0,2
CAB00164,27,25,5,0,0,-0.077,4,1,0,0.85,22,0,4.53,254,0,12,0.5,269,0.02,0,9,5112,0.54,245,33,0.24,1,0.41,49258,3,1,2
CAB00165,10,20,3,0,0,-0.018,5,7,8,0.87,22,0,3.97,298,8,23,0.0,22,0.27,0,1,7341,0.01,151,23,0.43,1,0.42,18049,0,1,0
CAB00166,5,25,14,0,2,-0.079,8,4,2,0.12,14,0,4.54,646,9,23,0.94,198,0.15,3,8,8365,0.17,241,13,0.71,0,0.67,42158,1,0,1
CAB00167,14,20,11,0,1,-0.078,7,4,0,0.63,19,1,4.9,116,7,22,0.26,59,0.74,0,6,6562,0.96,149,24,0.65,1,0.62,19786,2,1,0
CAB00168,25,20,10,1,1,-0.054,6,1,3,0.43,14,0,3.82,653,3,9,0.44,112,0.74,4,2,3350,0.91,46,23,0.43,1,0.38,30114,2,0,0
CAB00169,9,30,7,0,1,-0.096,8,1,5,0.35,13,1,6.44,448,1,20,0.54,209,0.91,3,2,7265,0.43,313,24,0.87,0,0.91,6846,4,1,2
CAB00170,3,20,13,1,2,-0.057,5,7,0,0.17,11,0,3.18,327,5,14,0.25,34,0.49,0,0,2202,0.66,55,14,0.95,0,0.51,2213,2,0,0
CAB00171,26,30,3,0,1,-0.063,5,3,10,0.47,12,0,1.75,450,0,24,0.7,197,0.39,3,6,1948,0.65,24,29,0.38,0,0.85,39835,3,0,1
CAB00172,23,25,10,0,1,-0.095,3,4,4,0.09,23,1,5.87,384,6,19,0.02,113,0.9,2,4,2061,0.1,136,19,0.14,0,0.76,33912,4,0,2
CAB00173,29,25,3,0,1,-0.066,8,7,8,0.31,23,0,2.1,307,4,10,0.52,359,0.51,4,8,7253,0.31,347,19,0.22,0,0.1,28422,4,1,2
CAB00174,23,30,8,1,0,-0.022,9,8,12,0.68,5,2,2.93,221,9,6,0.61,145,0.98,4,2,4237,0.61,23,16,0.72,1,0.85,2611,3,1,0
CAB00175,2,25,0,1,2,-0.062,9,3,14,0.44,5,1,2.61,283,1,17,0.87,250,0.94,0,3,7995,0.71,333,19,0.24,1,0.7,41268,4,0,0
CAB00176,18,30,8,1,2,-0.046,0,9,11,0.25,8,2,6.32,597,3,17,0.87,274,0.71,0,5,5037,0.27,178,24,0.03,0,0.44,4837,2,0,0
CAB00177,8,25,8,1,0,-0.078,9,2,3,0.34,9,1,2.86,534,9,21,0.61,13,0.25,0,2,4542,0.19,118,38,0.93,0,0.67,48495,0,1,0
CAB00178,11,25,10,0,1,-0.016,1,9,4,0.9,19,1,6.38,424,2,7,0.74,47,0.92,0,1,2253,0.28,238,33,0.5,0,0.41,38823,1,1,1
CAB00179,2,20,11,0,2,-0.053,5,9,7,0.39,22,0,4.34,630,4,5,0.51,202,0.39,4,1,5864,0.24,228,32,0.24,1,0.94,48562,2,0,0
CAB00180,28,25,4,0,1,-0.045,5,4,13,0.5,10,2,4.61,704,8,7,0.39,157,0.49,1,5,1523,0.72,305,35,0.61,0,0.43,1135,2,0,1
CAB00181,19,25,0,0,2,-0.092,5,4,11,0.82,8,2,4.8,194,0,11,0.64,342,0.07,2,1,5273,0.55,195,19,0.43,1,0.7,17840,0,0,0
CAB00182,11,25,9,0,2,-0.033,2,2,0,0.07,15,1,7.46,422,7,19,0.6,245,0.37,4,0,2369,0.65,326,14,0.1,0,0.92,9999,4,0,2
CAB00183,21,25,5,1,0,-0.024,2,8,1,0.56,13,0,1.6,422,9,24,0.81,6,0.65,3,6,3819,0.85,230,26,0.42,1,0.24,16181,2,0,1
CAB00184,5,20,11,0,1,-0.029,0,8,13,0.4,11,0,1.16,446,1,18,0.16,134,0.77,1,7,3655,0.66,40,23,0.75,0,0.03,25318,3,1,1
CAB00185,23,30,6,0,0,-0.043,8,1,9,0.87,23,0,2.1,788,6,17,0.26,30,0.97,0,5,9488,0.75,166,27,0.22,0,0.87,29625,1,1,0
CAB00186,2,30,1,0,1,-0.094,5,7,9,0.6,10,0,7.5,582,1,22,0.15,356,0.56,0,4,8285,0.29,107,14,0.14,0,0.01,38444,2,0,1
CAB00187,18,20,7,0,2,-0.096,4,3,10,0.16,19,1,4.19,105,3,20,0.92,155,0.7,1,0,2221,0.89,160,31,0.26,1,0.61,14380,0,1,0
CAB00188,27,30,11,1,0,-0.093,8,6,7,0.95,5,0,7.95,257,2,19,0.03,62,0.96,3,8,9636,0.43,177,19,1.0,0,0.12,30085,0,1,2
CAB00189,14,20,4,1,2,-0.068,5,0,8,0.72,16,1,7.31,660,6,11,0.18,70,0.83,3,0,5708,0.39,149,27,0.71,1,0.17,12302,1,0,1
CAB00190,29,25,7,1,1,-0.043,2,3,2,0.22,21,0,4.68,437,6,8,0.49,260,0.86,2,7,4567,0.11,251,23,0.02,0,0.48,23050,0,0,1
CAB00191,28,20,0,1,1,-0.02,8,7,5,0.39,16,2,7.57,643,0,12,0.85,200,0.9,2,1,4635,0.03,281,29,0.69,0,0.63,13385,4,0,1
CAB00192,15,30,4,1,2,-0.014,0,6,12,0.64,14,0,7.96,592,3,20,0.5,192,0.93,1,0,8024,0.9,136,29,0.81,0,0.11,3240,4,1,0
CAB00193,23,20,5,0,2,-0.051,3,4,6,0.77,19,2,1.48,232,0,17,0.05,325,0.83,4,7,7638,0.7,146,19,0.58,0,0.09,12442,1,1,2
CAB00194,21,30,2,0,2,-0.003,8,8,4,0.45,12,1,3.47,685,0,23,0.39,276,0.31,1,9,7735,0.32,4,17,0.78,1,0.06,28186,4,1,1
CAB00195,6,25,1,0,2,-0.044,1,7,10,0.2,4,2,6.64,145,7,9,0.08,165,0.55,0,4,5811,0.19,196,14,0.61,1,0.95,1988,1,1,0
CAB00196,25,25,12,1,1,-0.025,3,1,1,0.11,4,0,7.96,212,8,7,0.98,48,0.42,3,4,5244,0.11,110,18,0.24,1,0.49,32688,0,0,2
CAB00197,17,30,6,0,0,-0.064,3,5,6,0.31,21,2,2.19,580,3,10,0.88,347,0.18,0,9,2184,0.07,287,13,0.51,1,0.41,45458,3,0,2
CAB00198,2,25,9,0,0,-0.045,5,5,9,0.45,22,1,4.44,169,1,15,0.05,358,0.51,0,2,6446,0.07,308,17,0.41,1,0.55,35073,4,0,1
CAB00199,22,30,13,1,2,-0.065,0,7,2,0.6,9,2,4.0,463,7,14,0.39,56,0.48,0,0,4764,0.02,143,10,0.68,0,0.54,31276,1,0,1
CAB00200,29,30,2,1,0,-0.016,0,5,10,0.49,9,2,2.71,766,6,12,0.54,70,0.79,4,0,3592,0.0,182,16,0.07,0,0.36,8271,1,1,1
CAB00201,18,25,1,0,0,-0.081,7,9,0,0.78,8,1,6.56,532,2,18,0.79,199,0.9,0,6,7816,0.91,2,17,0.45,0,0.22,48474,2,1,1
CAB00202,22,30,5,1,0,-0.073,5,3,5,0.56,17,1,1.36,614,8,9,0.38,199,0.31,1,4,5890,1.0,262,16,0.12,0,0.87,44478,0,1,0
CAB00203,12,20,13,1,2,-0.01,8,5,8,0.42,15,0,1.36,282,7,10,0.07,322,0.81,2,4,6805,0.47,362,25,0.04,0,0.91,29198,3,0,0
CAB00204,12,25,2,1,1,-0.07,5,2,2,0.64,22,0,4.45,745,3,9,0.46,289,0.64,3,1,2634,0.33,234,10,0.21,0,0.73,22404,0,1,1
CAB00205,7,30,1,0,1,-0.04,8,9,3,0.07,6,1,1.46,282,5,6,0.25,54,0.24,3,7,7920,0.6,274,12,0.29,0,0.73,9320,3,0,2
CAB00206,1,30,9,0,0,-0.015,9,3,14,0.28,4,0,5.65,182,0,23,0.35,273,0.95,0,2,9025,0.46,197,39,0.53,0,0.98,10429,0,1,0
CAB00207,25,20,14,0,2,-0.018,5,5,14,0.26,16,1,1.07,366,0,16,0.37,247,0.07,0,9,9628,0.4,107,14,0.39,0,0.74,3168,3,0,2
CAB00208,29,30,14,0,1,-0.067,9,3,13,0.34,5,2,7.78,125,4,19,0.73,42,0.84,4,2,9666,0.28,208,10,0.12,1,0.85,4309,0,0,1
CAB00209,3,30,2,0,2,-0.017,1,5,4,0.49,18,2,1.83,575,6,15,0.93,88,0.21,1,8,2145,0.42,61,38,0.84,1,0.02,31984,0,0,0
CAB00210,6,30,5,0,1,-0.089,5,2,5,0.75,20,2,1.57,145,9,12,0.81,154,0.48,1,1,9327,0.82,317,30,0.89,1,0.01,21297,3,1,1
CAB00211,24,25,5,1,2,-0.005,9,7,8,0.27,13,1,2.27,106,1,12,0.47,102,0.87,3,6,4698,0.35,289,21,0.09,1,0.06,4273,1,0,2
CAB00212,19,20,8,0,0,-0.028,3,8,4,0.42,5,0,4.03,292,9,6,0.19,4,0.73,4,8,7764,0.25,327,27,0.32,0,0.57,41676,3,1,0
CAB00213,16,20,7,1,1,-0.031,5,6,14,0.75,21,1,1.06,365,4,12,0.02,194,0.61,2,0,7957,0.12,320,26,0.76,0,0.98,33970,1,0,0
CAB00214,17,25,7,1,0,-0.064,3,5,3,0.09,16,1,7.14,276,5,20,0.4,326,0.36,3,5,5086,0.68,138,33,0.21,1,0.72,36641,1,1,1
CAB00215,21,30,8,0,2,-0.023,4,8,13,0.68,12,0,4.93,530,0,21,0.01,55,0.89,0,5,3037,0.46,133,37,0.69,0,0.42,12867,0,1,2
CAB00216,21,20,14,0,2,-0.014,8,2,7,0.53,23,2,3.69,320,3,10,0.36,32,0.61,1,4,1894,0.11,340,27,0.29,1,0.38,10971,0,1,0
CAB00217,8,25,14,0,1,-0.017,8,1,9,0.35,20,2,2.5,518,7,13,0.92,126,0.25,0,3,6668,0.89,100,36,0.21,0,0.4,15029,2,1,1
CAB00218,2,20,6,0,1,-0.08,6,5,0,0.14,14,1,4.15,374,7,23,0.06,19,0.42,3,0,8784,0.43,198,30,0.9,0,0.04,7523,0,0,1
CAB00219,20,25,3,1,0,-0.092,0,7,13,0.74,11,2,7.68,763,6,21,0.23,253,0.11,4,7,8643,0.83,162,33,0.69,1,0.77,1585,0,1,2
CAB00220,11,25,8,1,0,-0.099,0,6,9,0.45,5,1,6.1,389,6,20,0.94,28,0.79,2,1,4078,0.04,262,24,0.18,1,0.62,23276,3,1,1
CAB00221,15,25,14,0,0,-0.09,0,1,4,0.96,4,1,3.44,303,3,24,0.98,346,0.97,2,9,2898,0.9,317,39,0.35,0,0.74,26453,0,1,1
CAB00222,25,25,12,0,2,-0.044,6,6,14,0.3,11,1,6.97,361,7,11,0.3,265,0.11,2,6,7649,0.3,180,36,0.28,0,0.05,47068,1,0,2
CAB00223,8,20,6,1,1,-0.085,7,7,13,0.56,4,0,2.04,542,4,9,0.59,221,0.26,2,0,7718,0.76,270,20,0.79,1,0.95,27454,4,1,2
CAB00224,26,30,9,1,2,-0.037,0,9,13,0.64,6,1,5.36,517,9,10,0.12,192,0.3,0,5,4525,0.78,227,36,0.56,1,0.1,30940,1,1,2
CAB00225,4,25,5,1,1,-0.05,3,7,11,0.87,21,0,2.26,475,4,16,0.29,7,0.68,3,6,1970,0.52,358,22,0.7,0,0.66,33987,1,0,2
CAB00226,6,30,2,0,1,-0.003,7,3,4,0.98,17,0,2.12,196,9,12,0.42,214,0.71,0,1,7430,0.09,210,17,0.86,0,0.43,30679,4,0,1
CAB00227,21,20,13,1,2,-0.056,3,4,13,0.69,16,0,7.52,707,4,5,0.56,335,0.15,0,9,3356,0.95,167,17,0.57,0,0.93,38572,0,1,2
CAB00228,16,30,7,1,1,-0.088,2,9,1,0.37,15,0,2.99,553,2,22,0.88,276,0.04,0,6,1720,0.76,47,14,0.29,0,0.25,16626,2,1,2
CAB00229,17,20,3,1,2,-0.029,4,1,10,0.86,6,0,4.23,433,0,5,0.02,45,0.38,0,7,9948,0.99,225,21,0.22,1,0.55,9638,2,1,0
CAB00230,14,25,5,1,2,-0.003,9,3,1,0.91,17,1,1.87,728,7,10,0.5,246,0.54,4,8,4260,0.78,101,28,0.82,0,0.74,29475,3,1,2
CAB00231,23,20,6,1,1,-0.087,4,5,8,0.24,22,0,7.37,593,6,16,0.89,161,0.32,1,7,4059,0.26,301,14,0.98,0,0.2,33400,2,0,2
CAB00232,24,25,8,0,2,-0.088,5,9,13,0.07,8,1,4.67,779,3,13,0.72,103,0.32,3,1,8700,0.72,8,31,0.4,0,0.24,2228,2,1,1
CAB00233,19,25,5,1,0,-0.029,0,3,11,0.49,22,2,1.53,469,7,21,0.35,290,0.93,2,0,4126,0.93,18,18,0.73,0,0.72,36012,4,0,1
CAB00234,19,20,7,1,1,-0.075,3,1,6,0.33,8,2,3.24,163,9,8,0.45,65,0.2,2,3,8163,0.58,13,23,0.63,0,0.41,47265,1,0,1
CAB00235,18,25,5,1,1,-0.078,4,1,1,0.24,20,1,5.62,707,1,17,0.79,33,0.56,4,0,8603,0.86,51,23,0.78,1,0.37,16138,4,0,2
CAB00236,3,30,0,1,1,-0.075,6,1,7,0.3,22,1,1.71,408,8,8,0.86,118,0.39,1,1,5360,0.33,195,34,0.5,0,0.7,38989,0,0,1
CAB00237,18,30,1,0,0,-0.055,5,6,7,0.98,16,1,6.91,793,8,18,0.34,277,0.78,4,7,3811,0.79,163,37,0.9,1,0.47,21830,0,1,0
CAB00238,2,25,2,1,0,-0.016,4,5,13,0.67,18,1,6.94,436,1,23,0.19,218,0.91,3,6,8512,0.42,3,37,0.08,1,0.56,37384,2,0,1
CAB00239,24,30,3,0,2,-0.003,1,0,1,0.85,18,1,1.01,162,7,23,0.01,75,0.89,0,0,2631,0.4,30,19,0.09,0,0.74,44372,1,0,0
CAB00240,27,20,10,1,1,-0.033,0,0,14,0.66,8,1,2.35,445,0,13,0.76,358,0.3,4,3,1624,0.91,59,16,0.44,1,0.77,6895,2,0,2
CAB00241,24,25,7,0,2,-0.075,5,0,2,0.15,19,2,4.92,201,7,23,0.19,78,0.69,0,3,7622,0.7,40,34,0.17,1,0.75,44759,3,1,1
CAB00242,19,20,7,0,1,-0.09,2,5,8,0.11,4,2,5.92,499,5,18,0.95,258,0.91,0,6,7862,0.96,142,10,0.7,1,0.28,45936,4,0,1
CAB00243,17,20,2,1,1,-0.075,6,9,8,0.01,15,2,6.26,733,9,14,0.46,126,0.55,0,9,5879,0.73,140,31,0.62,0,0.55,7427,0,0,2
CAB00244,29,25,2,1,2,-0.097,0,1,10,0.68,18,2,7.38,282,0,9,0.97,289,0.73,2,0,3518,0.51,265,14,0.36,0,0.62,38600,0,0,1
CAB00245,28,25,0,0,1,-0.03,9,7,5,0.63,23,1,5.39,687,9,15,0.39,345,0.54,3,6,4201,0.49,104,25,0.04,0,0.65,4800,4,1,2
CAB00246,6,25,0,1,2,-0.077,8,4,0,0.4,11,1,1.05,306,5,8,0.46,215,0.48,0,9,3701,0.57,10,18,0.4,1,0.52,36848,4,0,2
CAB00247,11,25,14,0,1,-0.089,7,1,1,0.19,23,1,3.89,741,2,5,0.81,330,0.73,2,3,7670,0.72,159,21,0.72,0,0.96,13435,2,0,0
CAB00248,17,30,5,1,1,-0.015,5,6,0,0.56,17,0,2.31,244,3,13,0.44,132,0.93,2,5,8635,0.67,85,34,0.29,1,0.42,47174,2,0,2
CAB00249,4,25,6,1,1,-0.004,8,5,3,0.3,12,1,3.82,684,2,15,0.21,59,0.07,3,5,5489,0.11,141,39,0.93,1,0.92,3731,2,0,0
CAB00250,9,25,6,0,0,-0.033,4,1,11,0.45,10,2,1.79,646,5,5,0.78,58,0.73,2,2,2317,0.34,60,39,0.99,1,0.09,2650,0,0,0
CAB00251,22,30,3,1,1,-0.063,5,0,13,0.72,7,2,2.18,535,6,24,0.19,298,0.43,1,7,8690,0.76,345,10,0.4,0,0.9,1482,1,0,2
CAB00252,6,20,2,0,1,-0.009,4,6,14,0.93,23,1,2.88,504,9,11,0.4,13,0.72,4,6,3618,0.95,111,27,0.25,0,0.22,13575,0,1,0
CAB00253,26,25,3,1,0,-0.019,3,5,11,0.93,19,2,1.01,369,9,14,0.05,335,0.48,2,6,4357,0.97,209,19,0.54,0,0.31,29437,4,0,0
CAB00254,5,20,6,0,0,-0.046,8,4,14,0.79,9,0,3.75,192,8,20,0.97,117,0.43,2,4,6886,0.91,120,24,0.58,1,0.24,3468,3,0,1
CAB00255,19,30,7,1,1,-0.004,1,4,3,0.21,21,1,1.66,560,5,18,0.08,114,0.33,0,9,5837,0.87,22,19,0.66,1,0.16,10515,4,0,2
CAB00256,11,30,3,0,0,-0.041,0,4,5,0.46,21,2,3.14,217,9,10,0.69,8,0.93,0,8,3031,0.4,186,23,0.64,1,0.4,34474,2,0,1
CAB00257,14,20,3,1,0,-0.02,3,1,12,0.32,10,1,4.82,447,6,15,0.73,303,0.47,3,0,5428,0.65,247,33,0.97,0,0.42,7186,2,0,0
CAB00258,13,20,5,0,1,-0.005,6,3,8,0.01,7,1,4.17,495,6,15,0.37,78,0.92,1,7,5817,0.61,162,39,0.2,1,0.86,11733,0,1,0
CAB00259,17,30,14,0,2,-0.011,9,2,6,0.79,10,0,4.28,147,8,23,0.71,5,0.06,4,2,5823,0.08,104,32,0.0,0,0.37,5588,0,1,2
CAB00260,4,20,9,1,2,-0.012,0,9,0,0.56,14,0,2.16,459,4,18,0.88,211,0.57,1,6,3169,0.24,26,29,0.61,0,0.38,3330,0,1,0
CAB00261,25,30,3,1,1,-0.014,6,7,0,0.3,23,0,3.39,274,2,11,0.84,22,0.44,1,3,6974,0.18,19,29,0.69,1,0.8,38216,4,1,0
CAB00262,25,20,0,0,0,-0.045,2,6,10,0.17,5,2,4.23,537,3,7,0.1,46,0.05,2,0,1471,0.13,166,17,0.02,0,0.32,6437,1,0,1
CAB00263,3,25,2,1,1,-0.031,9,8,1,0.51,21,0,6.46,725,3,8,0.77,339,0.0,0,4,9135,0.74,277,25,0.5,1,0.22,15868,1,0,1
CAB00264,7,25,4,1,0,-0.012,8,5,4,0.13,18,1,2.35,498,2,19,0.78,298,0.44,1,1,3112,0.82,334,31,0.95,0,0.21,41985,1,1,0
CAB00265,17,25,1,0,1,-0.065,8,8,9,0.26,23,1,2.56,194,4,13,0.26,118,0.89,4,0,6340,0.17,216,17,0.2,0,0.69,36434,2,1,0
CAB00266,26,25,7,1,0,-0.07,6,3,13,0.5,20,0,7.89,293,8,12,0.97,48,0.27,1,9,7497,0.84,334,28,0.28,1,0.6,1185,0,1,1
CAB00267,8,25,0,1,2,-0.074,7,2,8,0.53,18,0,3.37,444,2,8,0.98,141,0.35,3,9,8115,0.15,161,14,0.83,1,0.62,3739,3,0,0
CAB00268,2,20,0,0,0,-0.083,2,8,13,0.97,22,2,1.32,175,2,23,0.1,239,0.14,3,8,2212,0.03,88,38,0.57,1,0.97,13339,3,0,1
CAB00269,17,20,0,0,0,-0.074,0,1,13,0.37,8,0,4.82,330,1,12,0.59,285,0.16,2,5,3392,0.38,292,19,0.53,1,0.64,35535,4,1,0
CAB00270,27,20,4,1,0,-0.018,2,3,7,0.42,11,1,5.82,498,8,5,0.84,181,0.05,1,8,8318,0.28,124,25,0.25,1,0.98,11112,0,1,1
CAB00271,2,20,6,1,1,-0.098,2,1,7,0.64,14,2,5.95,209,6,11,0.82,140,0.14,0,3,2787,0.34,212,18,0.86,0,0.67,46820,4,0,1
CAB00272,14,20,8,1,1,-0.052,7,3,6,0.43,23,1,1.44,423,0,24,0.95,241,0.99,3,3,4479,0.26,266,24,0.65,0,0.82,11450,4,1,2
CAB00273,10,30,7,0,0,-0.013,3,0,14,0.12,18,1,7.42,427,4,17,0.16,291,0.28,4,7,7965,0.36,217,39,0.28,0,0.23,47771,2,0,2
CAB00274,9,30,9,0,0,-0.019,2,0,3,0.22,13,2,7.98,193,7,9,0.98,227,0.31,1,6,9889,0.97,14,23,0.54,0,0.72,38313,4,1,2
CAB00275,11,20,1,1,2,-0.029,4,1,5,0.31,20,1,2.55,590,7,14,0.56,69,0.05,1,1,9355,0.62,48,25,0.51,1,0.84,3947,1,1,1
CAB00276,4,25,6,0,2,-0.067,0,3,10,0.22,19,1,4.33,335,9,18,0.37,29,0.38,1,8,9872,0.91,218,23,0.55,1,0.74,33896,0,0,0
CAB00277,28,30,6,1,0,-0.058,1,3,14,0.64,13,1,3.9,709,7,20,0.11,224,0.82,1,1,4263,0.46,248,34,0.38,1,0.49,7570,3,0,2
CAB00278,5,20,8,0,0,-0.055,4,3,13,0.25,19,0,5.6,491,8,7,0.94,193,0.15,0,1,2921,0.14,300,23,0.15,0,0.32,19381,0,0,1
CAB00279,13,30,0,0,2,-0.089,9,6,11,0.11,5,0,6.09,401,9,21,0.28,28,0.21,3,6,5840,0.18,95,30,0.02,0,0.26,42955,1,1,1
CAB00280,5,20,6,0,1,-0.057,1,8,7,0.19,22,0,1.24,460,1,10,0.45,270,0.91,2,0,4414,0.32,59,21,0.74,0,0.29,39509,2,1,0
CAB00281,14,30,10,0,0,-0.041,3,9,14,0.43,17,1,5.56,752,8,9,0.13,320,0.49,3,6,1211,0.23,305,19,0.33,0,0.92,17074,4,1,2
CAB00282,23,25,6,1,1,-0.077,7,8,0,0.55,4,2,6.62,261,4,17,0.88,324,0.15,4,0,3174,0.12,244,31,0.23,1,1.0,32038,0,0,1
CAB00283,7,30,4,1,1,-0.068,1,8,8,1.0,11,1,7.21,753,6,22,0.11,301,0.41,3,4,5729,0.41,313,33,0.39,1,0.55,25104,0,1,1
CAB00284,11,20,14,1,0,-0.097,7,9,4,0.59,23,1,6.49,101,6,11,0.72,234,0.68,3,3,5509,0.01,149,15,0.76,0,0.46,22729,1,0,1
CAB00285,9,30,10,1,1,-0.067,6,0,1,0.01,17,2,4.86,163,8,17,0.33,287,0.17,4,4,7184,0.28,149,23,0.87,1,0.32,12647,2,1,2
CAB00286,9,20,13,1,2,-0.002,5,9,6,0.15,8,1,7.65,711,6,5,0.02,176,0.39,1,3,7928,0.63,333,27,0.51,0,0.4,36685,2,0,2
CAB00287,17,30,0,0,0,-0.064,8,6,6,0.64,10,2,1.83,165,6,15,0.57,58,0.53,1,3,6577,0.13,90,33,0.17,1,0.16,32700,4,1,1
CAB00288,26,20,9,0,1,-0.036,1,8,10,0.11,13,1,6.83,333,5,16,0.62,12,0.38,0,1,8873,0.26,350,13,0.63,1,0.79,48798,3,1,1
CAB00289,1,20,8,0,2,-0.088,8,9,9,0.13,23,2,1.23,133,7,22,0.64,199,0.1,1,3,8851,0.62,179,15,0.26,0,0.61,42632,3,0,0
CAB00290,6,30,7,0,0,-0.071,8,8,11,0.33,11,2,1.93,202,5,11,0.63,363,0.12,2,6,4372,0.45,244,27,0.1,0,0.49,3563,2,1,1
CAB00291,16,20,12,0,0,-0.092,9,5,7,0.2,11,0,5.86,648,7,19,0.02,249,0.8,3,0,1746,0.55,91,16,0.32,0,0.27,12648,1,1,1
CAB00292,11,25,9,0,0,-0.082,0,1,12,0.83,20,2,7.81,654,9,12,0.78,363,0.52,3,1,9254,0.99,161,15,0.36,1,0.02,24292,1,1,0
CAB00293,20,20,9,1,0,-0.054,6,7,1,0.3,5,1,1.18,144,9,12,0.38,311,0.28,2,2,3600,0.65,132,24,0.02,1,0.09,49891,3,0,2
CAB00294,8,20,12,1,0,-0.011,4,6,11,0.08,5,0,5.25,389,3,6,0.15,217,0.62,0,7,7482,0.44,3,12,0.76,0,0.21,37601,4,1,0
CAB00295,19,30,7,1,0,-0.079,3,0,10,0.92,10,0,3.77,487,0,17,0.37,212,0.45,2,2,7554,0.43,239,23,0.36,0,0.56,3184,4,0,2
CAB00296,7,25,1,1,1,-0.089,1,5,8,0.1,8,1,2.15,239,5,6,0.18,269,0.21,0,6,7333,0.93,158,29,0.06,1,0.18,30677,0,0,2
CAB00297,24,20,1,0,0,-0.067,0,2,10,0.38,14,0,5.29,177,0,9,0.68,186,0.72,0,9,2192,0.87,263,12,0.96,1,0.44,11993,4,1,0
CAB00298,27,25,2,0,2,-0.03,3,5,7,0.12,6,1,3.55,112,1,12,0.71,129,0.08,3,7,6703,0.54,337,26,0.96,0,0.72,33980,2,0,2
CAB00299,5,30,6,1,2,-0.022,4,2,1,0.59,12,2,2.94,392,2,8,0.93,87,0.95,0,6,2983,0.4,181,18,0.04,1,0.83,42401,4,1,1
CAB00300,2,25,9,1,0,-0.028,0,2,4,0.37,6,2,2.22,211,2,11,0.95,32,0.53,3,7,4117,0.13,241,27,0.61,1,0.26,1860,0,1,1
